iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
4,1003,9,5,LMM-1,9.2,18.4,0.8197140288088207
4,1003,9,5,LMM-2,8.6,17.2,0.8170362165850548
4,1003,9,6,LMM-1,9.0,18.0,0.7900976117403926
4,1003,9,6,LMM-2,8.833333333333334,17.666666666666668,0.7799930214556916
4,1003,9,7,LMM-1,8.857142857142858,17.714285714285715,0.7606459052476708
4,1003,9,7,LMM-2,8.285714285714286,16.571428571428573,0.7609492972179746
4,1003,9,8,LMM-1,8.625,17.25,0.7355920317565712
4,1003,9,8,LMM-2,8.125,16.25,0.7312863336596576
4,1003,10,2,LMM-1,9.5,19.0,0.9294587224065809
4,1003,10,2,LMM-2,8.0,16.0,0.9376436420081206
4,1003,10,3,LMM-1,9.0,18.0,0.8981513344348031
4,1003,10,3,LMM-2,8.333333333333334,16.666666666666668,0.9037730568522259
4,1003,10,4,LMM-1,8.75,17.5,0.865700963236642
4,1003,10,4,LMM-2,8.25,16.5,0.8743232350138589
4,1003,10,5,LMM-1,8.6,17.2,0.8371875389106126
4,1003,10,5,LMM-2,7.8,15.6,0.8508225344410608
4,1003,10,6,LMM-1,8.333333333333334,16.666666666666668,0.81166281391078
4,1003,10,6,LMM-2,7.333333333333333,14.666666666666666,0.8300494899708784
4,1003,10,7,LMM-1,8.142857142857142,16.285714285714285,0.7872539765827767
4,1003,10,7,LMM-2,7.0,14.0,0.8101311101902823
4,1003,10,8,LMM-1,7.875,15.75,0.7653320788632013
4,1003,10,8,LMM-2,7.125,14.25,0.7815990223749073
5,1004,4,2,LMM-1,17.0,34.0,0.8453584710995808
5,1004,4,2,LMM-2,15.0,30.0,0.8582351558707558
5,1004,4,3,LMM-1,16.666666666666668,33.333333333333336,0.7791458084366392
5,1004,4,3,LMM-2,14.666666666666666,29.333333333333332,0.7970156075360469
5,1004,4,4,LMM-1,16.25,32.5,0.7183671360105667
5,1004,4,4,LMM-2,14.25,28.5,0.7404184619606446
5,1004,4,5,LMM-1,16.4,32.8,0.6508726360731751
5,1004,4,5,LMM-2,13.8,27.6,0.6894029907759032
